Call_ID	Chr	Start	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	Hits	Instability_Rating	SD	EE50	EE100	Status	Gene	Region	STR
9.77363097	9	77363097	3	4	4	4	4	191	0	0	0	0	STABLE	VPS13A	intronic	GAA
9.77745920	9	77745920	3	4	4	3	4	191	0.005	0.102	0	0	POLYMORPHIC	GNAQ	intronic	GAA
9.77773984	9	77773984	4	5	5	4	5	191	0.188	0.497	0	0	POLYMORPHIC	GNAQ	intronic	GAA
9.78049157	9	78049157	5	9	12	3	12	191	0.537	3.23	0	0	POLYMORPHIC	GNAQ->CEP78	intergenic	GAA
9.78478544	9	78478544	5	6	7	6	8	191	0.594	0.673	0	0	POLYMORPHIC	PSAT1->LOC101927450	intergenic	GAA
9.78492331	9	78492331	4	5	3	1	38	191	0.545	7.403	0	0	POLYMORPHIC	PSAT1->LOC101927450	intergenic	GAA
9.78604912	9	78604912	7	8	8	8	10	191	0.034	0.545	0	0	POLYMORPHIC	PSAT1->LOC101927450	intergenic	GAA
9.78683927	9	78683927	3	4	4	4	4	191	0	0	0	0	STABLE	PSAT1->LOC101927450	intergenic	GAA
9.78785366	9	78785366	6	7	7	6	16	191	0.516	0.847	0	0	POLYMORPHIC	PSAT1->LOC101927450	intergenic	GAA
9.79197935	9	79197935	6	7	7	7	7	191	0	0	0	0	STABLE	LOC101927450->TLE4	intergenic	GAA
9.79316622	9	79316622	3	4	4	4	4	191	0	0	0	0	STABLE	LOC101927450->TLE4	intergenic	GAA
9.79375288	9	79375288	5	6	6	5	23	191	0.508	1.5	0	0	POLYMORPHIC	LOC101927450->TLE4	intergenic	GAA
9.79394570	9	79394570	9	10	10	10	10	191	0	0	0	0	STABLE	LOC101927450->TLE4	intergenic	GAA
9.79407387	9	79407387	3	4	4	4	4	191	0	0	0	0	STABLE	LOC101927450->TLE4	intergenic	GAA
9.79592093	9	79592093	61	60	61	16	89	191	0.908	10.825	191	0	POLYMORPHIC	TLE4	intronic	GAA
9.79642239	9	79642239	6	7	7	4	8	191	0.115	1.234	0	0	POLYMORPHIC	TLE4	intronic	GAA
9.79822020	9	79822020	4	5	5	5	5	191	0	0	0	0	STABLE	TLE4->LINC01507	intergenic	GAA
9.79859497	9	79859497	5	6	6	6	6	191	0	0	0	0	STABLE	LINC01507	ncRNA	GAA
9.80305134	9	80305134	6	7	7	5	10	191	0.521	0.95	0	0	POLYMORPHIC	LINC01507->TLE1	intergenic	GAA
9.80794251	9	80794251	4	5	5	5	5	191	0	0	0	0	STABLE	LINC01507->TLE1	intergenic	GAA
9.81385787	9	81385787	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	LINC01507->TLE1	intergenic	GAA
9.81545533	9	81545533	4	5	5	0	25	191	0.348	1.887	0	0	POLYMORPHIC	LINC01507->TLE1	intergenic	GAA
9.81615120	9	81615120	5	8	7	1	43	191	0.526	10.687	0	0	POLYMORPHIC	TLE1	intronic	GAA
9.81615728	9	81615728	6	8	7	5	43	191	0.217	6.187	0	0	POLYMORPHIC	TLE1	intronic	GAA
9.8177913	9	8177913	4	5	5	5	5	191	0	0	0	0	STABLE	DMAC1->PTPRD	intergenic	GAA
9.81805934	9	81805934	4	6	5	4	35	191	0.081	4.73	0	0	POLYMORPHIC	LOC101927502->SPATA31D5P	intergenic	GAA
9.82128012	9	82128012	3	4	4	4	4	191	0	0	0	0	STABLE	SPATA31D1->RASEF	intergenic	GAA
9.82202580	9	82202580	6	7	7	4	7	191	0.118	0.65	0	0	POLYMORPHIC	SPATA31D1->RASEF	intergenic	GAA
9.82629653	9	82629653	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	SPATA31D1->RASEF	intergenic	GAA
9.82779865	9	82779865	3	4	4	4	4	191	0	0	0	0	STABLE	SPATA31D1->RASEF	intergenic	GAA
9.83044235	9	83044235	5	6	6	6	6	191	0	0	0	0	STABLE	RASEF	intronic	GAA
9.83261249	9	83261249	5	6	6	6	6	191	0	0	0	0	STABLE	FRMD3	intronic	GAA
9.83465023	9	83465023	8	9	9	4	49	191	0.61	5.685	0	0	POLYMORPHIC	FRMD3	intronic	GAA
9.83535684	9	83535684	3	4	4	4	4	191	0	0	0	0	STABLE	FRMD3	intronic	GAA
9.83760049	9	83760049	5	6	6	6	6	191	0	0	0	0	STABLE	GKAP1	intronic	GAA
9.83827276	9	83827276	4	5	5	5	5	191	0	0	0	0	STABLE	GKAP1->KIF27	intergenic	GAA
9.84026174	9	84026174	73	68	70	22	114	191	0.955	21.05	187	4	POLYMORPHIC	RMI1->LOC101927575	intergenic	GAA
9.84026418	9	84026418	5	19	37	6	104	191	0.995	22.906	71	1	POLYMORPHIC	RMI1->LOC101927575	intergenic	GAA
9.84155395	9	84155395	4	5	5	5	5	191	0	0	0	0	STABLE	LOC101927575->SLC28A3	intergenic	GAA
9.84161934	9	84161934	8	9	9	8	9	191	0.026	0.223	0	0	POLYMORPHIC	LOC101927575->SLC28A3	intergenic	GAA
9.84322239	9	84322239	5	6	6	6	6	191	0	0	0	0	STABLE	SLC28A3	intronic	GAA
9.84604500	9	84604500	27	26	28	15	39	191	0.448	4.304	0	0	POLYMORPHIC	SLC28A3->NTRK2	intergenic	GAA
9.84606184	9	84606184	17	19	19	9	45	191	0.73	6.412	0	0	POLYMORPHIC	SLC28A3->NTRK2	intergenic	GAA
9.84811319	9	84811319	9	10	10	10	10	191	0	0	0	0	STABLE	NTRK2	UTR3	GAA
9.8505644	9	8505644	6	8	7	5	39	191	0.291	6.654	0	0	POLYMORPHIC	PTPRD	intronic	GAA
9.85078653	9	85078653	3	4	4	3	4	191	0.136	0.469	0	0	POLYMORPHIC	NTRK2->AGTPBP1	intergenic	GAA
9.85154260	9	85154260	5	6	6	6	6	191	0	0	0	0	STABLE	NTRK2->AGTPBP1	intergenic	GAA
9.85487348	9	85487348	3	4	4	4	4	191	0	0	0	0	STABLE	NTRK2->AGTPBP1	intergenic	GAA
9.85795841	9	85795841	4	6	5	4	40	191	0.141	5.92	0	0	POLYMORPHIC	AGTPBP1->LOC389765	intergenic	GAA
9.86060913	9	86060913	5	8	6	1	46	191	0.453	11.833	0	0	POLYMORPHIC	GOLM1	intronic	GAA
9.8623970	9	8623970	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	PTPRD	intronic	GAA
9.86256998	9	86256998	4	5	5	4	5	191	0.005	0.102	0	0	POLYMORPHIC	C9orf153	intronic	GAA
9.86268684	9	86268684	4	5	5	5	5	191	0	0	0	0	STABLE	ISCA1	intronic	GAA
9.864191	9	864191	7	7	8	4	48	191	0.518	4.21	0	0	POLYMORPHIC	DMRT1	intronic	GAA
9.86441378	9	86441378	6	8	8	6	11	191	0.825	1.876	0	0	POLYMORPHIC	TUT7->GAS1	intergenic	GAA
9.86527615	9	86527615	5	6	6	5	7	191	0.047	0.307	0	0	POLYMORPHIC	TUT7->GAS1	intergenic	GAA
9.86554126	9	86554126	28	25	29	4	30	191	0.429	6.702	0	0	POLYMORPHIC	TUT7->GAS1	intergenic	GAA
9.86627476	9	86627476	3	4	4	4	4	191	0	0	0	0	STABLE	TUT7->GAS1	intergenic	GAA
9.86645152	9	86645152	6	7	7	5	29	191	0.615	2.688	0	0	POLYMORPHIC	TUT7->GAS1	intergenic	GAA
9.86768586	9	86768586	4	5	5	5	5	191	0	0	0	0	STABLE	TUT7->GAS1	intergenic	GAA
9.87301429	9	87301429	4	5	5	4	5	191	0.084	0.374	0	0	POLYMORPHIC	LINC02872->DAPK1	intergenic	GAA
9.87327209	9	87327209	76	50	55	13	65	191	0.846	19.693	174	0	POLYMORPHIC	LINC02872->DAPK1	intergenic	GAA
9.87593649	9	87593649	4	5	5	5	5	191	0	0	0	0	STABLE	DAPK1	intronic	GAA
9.87746558	9	87746558	11	19	26	10	84	191	0.974	15.645	5	0	POLYMORPHIC	CTSL->CTSL3P	intergenic	GAA
9.87816055	9	87816055	5	6	6	6	6	191	0	0	0	0	STABLE	CTSL3P->CTSLP8	intergenic	GAA
9.88241930	9	88241930	5	6	6	1	6	191	0.099	1.981	0	0	POLYMORPHIC	SPATA31C2->SPIN1	intergenic	GAA
9.88653819	9	88653819	3	4	4	4	4	191	0	0	0	0	STABLE	NXNL2->MIR4289	intergenic	GAA
9.88862049	9	88862049	6	7	7	7	7	191	0	0	0	0	STABLE	MIR4289->C9orf47	intergenic	GAA
9.88873330	9	88873330	12	14	14	9	19	191	0.61	1.961	0	0	POLYMORPHIC	MIR4289->C9orf47	intergenic	GAA
9.8917115	9	8917115	7	8	8	6	48	191	0.348	5.903	0	0	POLYMORPHIC	PTPRD	intronic	GAA
9.89263519	9	89263519	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	SHC3->CKS2	intergenic	GAA
9.89379062	9	89379062	5	6	6	6	6	191	0	0	0	0	STABLE	SEMA4D	exonic	GAA
9.89580660	9	89580660	4	5	5	4	5	191	0.008	0.125	0	0	POLYMORPHIC	SEMA4D->GADD45G	intergenic	GAA
9.8972486	9	8972486	5	6	6	6	6	191	0	0	0	0	STABLE	PTPRD	intronic	GAA
9.89819949	9	89819949	3	4	4	4	4	191	0	0	0	0	STABLE	UNQ6494->LOC101927847	intergenic	GAA
9.90051062	9	90051062	3	4	4	4	4	191	0	0	0	0	STABLE	MIR4290HG->LINC01508	intergenic	GAA
9.90293474	9	90293474	3	4	4	4	4	191	0	0	0	0	STABLE	MIR4290HG->LINC01508	intergenic	GAA
9.90348200	9	90348200	4	5	5	5	5	191	0	0	0	0	STABLE	LINC01508	ncRNA	GAA
9.90474067	9	90474067	4	5	5	5	5	191	0	0	0	0	STABLE	LINC01501	ncRNA	GAA
9.90550587	9	90550587	4	11	5	4	47	191	0.215	14.641	0	0	POLYMORPHIC	LINC01501	ncRNA	GAA
9.90569420	9	90569420	4	5	5	4	5	191	0.031	0.264	0	0	POLYMORPHIC	LINC01501	ncRNA	GAA
9.90731996	9	90731996	7	12	9	6	53	191	0.822	13.164	1	0	POLYMORPHIC	DIRAS2->SYK	intergenic	GAA
9.90817154	9	90817154	3	4	4	4	4	191	0	0	0	0	STABLE	SYK	intronic	GAA
9.90981675	9	90981675	4	9	5	4	45	191	0.191	11.547	0	0	POLYMORPHIC	SYK->LOC100129316	intergenic	GAA
9.91092201	9	91092201	3	4	4	2	5	191	0.008	0.177	0	0	POLYMORPHIC	LOC100129316->LINC00484	intergenic	GAA
9.91152438	9	91152438	4	5	5	4	5	191	0.005	0.102	0	0	POLYMORPHIC	LINC00484	ncRNA	GAA
9.9141101	9	9141101	10	11	12	4	12	191	0.144	2.622	0	0	POLYMORPHIC	PTPRD	intronic	GAA
9.91634826	9	91634826	49	49	53	5	74	191	0.955	8.254	139	0	POLYMORPHIC	NFIL3->MIR3910-1	intergenic	GAA
9.91862028	9	91862028	4	5	5	5	5	191	0	0	0	0	STABLE	ROR2	intronic	GAA
9.91868387	9	91868387	4	5	5	4	5	191	0.11	0.415	0	0	POLYMORPHIC	ROR2	intronic	GAA
9.92879349	9	92879349	4	5	5	5	5	191	0	0	0	0	STABLE	ZNF484->LOC642943	intergenic	GAA
9.93504195	9	93504195	6	7	7	7	7	191	0	0	0	0	STABLE	FAM120A	intronic	GAA
9.93518989	9	93518989	3	4	4	4	4	191	0	0	0	0	STABLE	FAM120A	intronic	GAA
9.93763886	9	93763886	3	4	4	4	4	191	0	0	0	0	STABLE	PHF2->MIR4291	intergenic	GAA
9.93764914	9	93764914	3	4	4	4	4	191	0	0	0	0	STABLE	PHF2->MIR4291	intergenic	GAA
9.93786475	9	93786475	4	5	5	5	5	191	0	0	0	0	STABLE	PHF2->MIR4291	intergenic	GAA
9.94743168	9	94743168	35	37	41	26	77	188	0.718	7.875	2	0	POLYMORPHIC	AOPEP	intronic	GAA
9.94954396	9	94954396	3	4	4	4	4	191	0	0	0	0	STABLE	AOPEP	intronic	GAA
9.95036654	9	95036654	16	21	21	11	49	191	0.516	6.055	0	0	POLYMORPHIC	AOPEP	intronic	GAA
9.95334738	9	95334738	12	14	13	11	52	191	0.128	5.417	2	0	POLYMORPHIC	FANCC->PTCH1	intergenic	GAA
9.95342208	9	95342208	5	6	6	5	7	191	0.118	0.431	0	0	POLYMORPHIC	FANCC->PTCH1	intergenic	GAA
9.95346125	9	95346125	8	9	9	7	31	191	0.453	2.473	0	0	POLYMORPHIC	FANCC->PTCH1	intergenic	GAA
9.95392594	9	95392594	3	4	4	4	4	191	0	0	0	0	STABLE	FANCC->PTCH1	intergenic	GAA
9.95566395	9	95566395	4	6	5	5	50	191	0.175	5.797	1	0	POLYMORPHIC	PTCH1->LINC00476	intergenic	GAA
9.95861238	9	95861238	5	6	6	6	6	191	0	0	0	0	STABLE	LINC00476	ncRNA	GAA
9.96146025	9	96146025	4	5	5	5	5	191	0	0	0	0	STABLE	LOC158434->HSD17B3	intergenic	GAA
9.96200374	9	96200374	4	5	5	5	5	191	0	0	0	0	STABLE	LOC158434->HSD17B3	intergenic	GAA
9.96306574	9	96306574	5	6	7	4	10	191	0.681	0.824	0	0	POLYMORPHIC	HSD17B3->SLC35D2	intergenic	GAA
9.96528538	9	96528538	5	6	6	4	7	191	0.005	0.162	0	0	POLYMORPHIC	CDC14B	intronic	GAA
9.97398438	9	97398438	4	5	5	5	5	191	0	0	0	0	STABLE	LOC286359->TDRD7	intergenic	GAA
9.97471551	9	97471551	5	6	6	4	6	191	0.06	0.387	0	0	POLYMORPHIC	TDRD7	intronic	GAA
9.9749032	9	9749032	3	4	4	3	4	191	0.416	0.728	0	0	POLYMORPHIC	PTPRD	intronic	GAA
9.97689034	9	97689034	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	XPA	intronic	GAA
9.97693680	9	97693680	7	8	8	8	8	191	0	0	0	0	STABLE	XPA	exonic	GAA
9.97920084	9	97920084	4	5	5	5	5	191	0	0	0	0	STABLE	TRMO	intronic	GAA
9.9796202	9	9796202	4	5	5	5	5	191	0	0	0	0	STABLE	PTPRD	intronic	GAA
9.98329854	9	98329854	4	5	5	3	5	191	0.178	0.823	0	0	POLYMORPHIC	GABBR2	intronic	GAA
9.98566846	9	98566846	8	10	10	8	37	191	0.147	4.814	0	0	POLYMORPHIC	GABBR2	intronic	GAA
9.98699870	9	98699870	4	5	5	4	6	191	0.008	0.126	0	0	POLYMORPHIC	GABBR2	intronic	GAA
9.98834887	9	98834887	3	4	4	4	4	191	0	0	0	0	STABLE	GALNT12	intronic	GAA
9.98921734	9	98921734	8	9	9	2	10	191	0.008	0.719	0	0	POLYMORPHIC	GALNT12->COL15A1	intergenic	GAA
9.98999503	9	98999503	8	10	9	8	55	191	0.123	6.363	1	0	POLYMORPHIC	COL15A1	intronic	GAA
9.99007819	9	99007819	4	5	5	4	5	191	0.005	0.102	0	0	POLYMORPHIC	COL15A1	intronic	GAA
9.99073686	9	99073686	6	6	7	5	7	191	0.534	0.383	0	0	POLYMORPHIC	COL15A1->TGFBR1	intergenic	GAA
9.9907532	9	9907532	4	5	5	5	5	191	0	0	0	0	STABLE	PTPRD	intronic	GAA
9.99181747	9	99181747	3	4	4	4	4	191	0	0	0	0	STABLE	TGFBR1->ALG2	intergenic	GAA
9.99328808	9	99328808	4	7	5	4	47	191	0.479	10.934	0	0	POLYMORPHIC	SEC61B->NAMA	intergenic	GAA
9.99514692	9	99514692	5	5	6	4	22	191	0.547	1.705	0	0	POLYMORPHIC	NAMA->LOC101928438	intergenic	GAA
9.99601332	9	99601332	4	5	5	5	7	191	0.01	0.287	0	0	POLYMORPHIC	LOC101928438	ncRNA	GAA
9.99920313	9	99920313	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	STX17	intronic	GAA
9.9998148	9	9998148	4	6	6	4	17	191	0.78	1.885	0	0	POLYMORPHIC	PTPRD	intronic	GAA
X.10013441	X	10013441	7	8	8	5	26	191	0.696	3.32	0	0	POLYMORPHIC	CLDN34->WWC3	intergenic	GAA
X.100141159	X	100141159	4	5	5	4	6	191	0.021	0.203	0	0	POLYMORPHIC	NONE->PCDH19	intergenic	GAA
X.100150524	X	100150524	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	NONE->PCDH19	intergenic	GAA
X.100196051	X	100196051	7	8	8	8	8	191	0	0	0	0	STABLE	NONE->PCDH19	intergenic	GAA
X.100220711	X	100220711	3	4	4	3	4	191	0.003	0.072	0	0	POLYMORPHIC	NONE->PCDH19	intergenic	GAA
X.100383967	X	100383967	3	4	4	4	4	191	0	0	0	0	STABLE	PCDH19	intronic	GAA
X.100463151	X	100463151	5	6	6	6	6	191	0	0	0	0	STABLE	PCDH19->TNMD	intergenic	GAA
X.100476638	X	100476638	4	5	5	5	5	191	0	0	0	0	STABLE	PCDH19->TNMD	intergenic	GAA
X.100489738	X	100489738	4	5	5	5	5	191	0	0	0	0	STABLE	PCDH19->TNMD	intergenic	GAA
X.100564037	X	100564037	4	6	5	4	38	191	0.11	7.158	0	0	POLYMORPHIC	PCDH19->TNMD	intergenic	GAA
X.100593932	X	100593932	3	4	4	4	4	191	0	0	0	0	STABLE	TNMD	exonic	GAA
X.100595268	X	100595268	7	8	8	8	9	191	0.01	0.176	0	0	POLYMORPHIC	TNMD	intronic	GAA
X.100599492	X	100599492	3	4	4	4	4	191	0	0	0	0	STABLE	TNMD	intronic	GAA
X.100603855	X	100603855	6	7	7	6	29	191	0.029	2.173	0	0	POLYMORPHIC	TNMD->TSPAN6	intergenic	GAA
X.100643029	X	100643029	8	9	9	9	10	191	0.003	0.072	0	0	POLYMORPHIC	TSPAN6->SRPX2	intergenic	GAA
X.100688421	X	100688421	7	8	8	8	8	191	0	0	0	0	STABLE	SYTL4	exonic	GAA
X.100876836	X	100876836	3	5	5	3	46	191	0.673	4.306	0	0	POLYMORPHIC	NOX1->XKRX	intergenic	GAA
X.100883591	X	100883591	4	5	5	4	25	191	0.034	1.472	0	0	POLYMORPHIC	NOX1->XKRX	intergenic	GAA
X.100918773	X	100918773	3	4	4	4	4	191	0	0	0	0	STABLE	XKRX	intronic	GAA
X.101020604	X	101020604	4	5	5	5	5	191	0	0	0	0	STABLE	TRMT2B	intronic	GAA
X.101124330	X	101124330	4	5	5	5	5	191	0	0	0	0	STABLE	CENPI	intronic	GAA
X.101129533	X	101129533	5	6	6	5	6	191	0.243	0.724	0	0	POLYMORPHIC	CENPI	intronic	GAA
X.101178378	X	101178378	7	14	9	2	50	191	0.856	18.186	1	0	POLYMORPHIC	CENPI->DRP2	intergenic	GAA
X.101303444	X	101303444	4	5	5	5	47	191	0.018	3.042	0	0	POLYMORPHIC	TAF7L->TIMM8A	intergenic	GAA
X.101325514	X	101325514	4	5	5	5	5	191	0	0	0	0	STABLE	TAF7L->TIMM8A	intergenic	GAA
X.101991894	X	101991894	6	7	7	7	7	191	0	0	0	0	STABLE	ZMAT1->TCEAL2	intergenic	GAA
X.102158103	X	102158103	17	16	17	4	139	190	0.874	19.826	1	1	POLYMORPHIC	BEX5->TCP11X2	intergenic	GAA
X.102274475	X	102274475	54	45	47	20	66	177	0.958	10.775	77	0	POLYMORPHIC	NXF2->NXF2B	intronic	GAA
X.102412478	X	102412478	56	47	49	32	67	191	0.948	10.167	96	0	POLYMORPHIC	NXF2->NXF2B	intronic	GAA
X.102512951	X	102512951	5	6	6	5	6	191	0.005	0.102	0	0	POLYMORPHIC	TMSB15A	downstream	GAA
X.1026890	X	1026890	4	5	5	4	13	191	0.01	0.626	0	0	POLYMORPHIC	SHOX->CRLF2	intergenic	GAA
X.102866935	X	102866935	3	4	4	4	4	191	0	0	0	0	STABLE	LINC00630	ncRNA	GAA
X.102893633	X	102893633	6	7	7	6	7	191	0.003	0.072	0	0	POLYMORPHIC	LINC00630	ncRNA	GAA
X.102920358	X	102920358	4	5	5	5	5	191	0	0	0	0	STABLE	LINC00630	ncRNA	GAA
X.103065715	X	103065715	7	8	8	8	8	191	0	0	0	0	STABLE	BEX1->NXF3	intergenic	GAA
X.103065766	X	103065766	10	11	11	4	31	191	0.113	1.934	0	0	POLYMORPHIC	BEX1->NXF3	intergenic	GAA
X.10311597	X	10311597	5	6	6	1	18	191	0.126	1.424	0	0	POLYMORPHIC	CLCN4->MID1	intergenic	GAA
X.103154885	X	103154885	3	4	4	3	45	191	0.144	3.976	0	0	POLYMORPHIC	NXF3->BEX4	intergenic	GAA
X.103720377	X	103720377	4	5	5	5	5	191	0	0	0	0	STABLE	GLRA4	ncRNA	GAA
X.103857519	X	103857519	3	4	4	4	4	191	0	0	0	0	STABLE	RAB9B->TMSB15B-AS1	intergenic	GAA
X.10386616	X	10386616	4	5	5	5	5	191	0	0	0	0	STABLE	CLCN4->MID1	intergenic	GAA
X.104161855	X	104161855	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	SLC25A53->FAM199X	intergenic	GAA
X.10440261	X	10440261	4	5	5	5	5	191	0	0	0	0	STABLE	CLCN4->MID1	intergenic	GAA
X.104438455	X	104438455	3	4	4	4	4	191	0	0	0	0	STABLE	ESX1->IL1RAPL2	intergenic	GAA
X.104597708	X	104597708	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	IL1RAPL2	intronic	GAA
X.104625533	X	104625533	5	6	6	5	6	191	0.005	0.145	0	0	POLYMORPHIC	IL1RAPL2	intronic	GAA
X.104990500	X	104990500	4	5	5	4	5	191	0.005	0.102	0	0	POLYMORPHIC	IL1RAPL2	intronic	GAA
X.105413399	X	105413399	3	4	4	4	4	191	0	0	0	0	STABLE	IL1RAPL2	intronic	GAA
X.106422967	X	106422967	5	6	6	6	6	191	0	0	0	0	STABLE	PWWP3B->RADX	intergenic	GAA
X.106956506	X	106956506	3	4	4	4	4	191	0	0	0	0	STABLE	MORC4	exonic	GAA
X.107023057	X	107023057	4	5	5	5	5	191	0	0	0	0	STABLE	MORC4->RBM41	intergenic	GAA
X.10732846	X	10732846	6	6	7	5	14	191	0.539	0.882	0	0	POLYMORPHIC	MID1	intronic	GAA
X.107588248	X	107588248	4	5	5	4	5	191	0.204	0.493	0	0	POLYMORPHIC	FRMPD3	intronic	GAA
X.107685538	X	107685538	5	6	6	5	6	191	0.024	0.212	0	0	POLYMORPHIC	PRPS1->TSC22D3	intergenic	GAA
X.107777995	X	107777995	5	6	6	4	22	191	0.136	1.3	0	0	POLYMORPHIC	NCBP2L	intronic	GAA
X.108162370	X	108162370	42	44	44	32	75	191	0.565	4.735	8	0	POLYMORPHIC	COL4A6	intronic	GAA
X.108192832	X	108192832	4	5	5	5	5	191	0	0	0	0	STABLE	COL4A6	intronic	GAA
X.108414635	X	108414635	3	4	4	1	6	191	0.018	0.308	0	0	POLYMORPHIC	COL4A6	intronic	GAA
X.108439946	X	108439946	4	5	5	4	6	191	0.01	0.145	0	0	POLYMORPHIC	COL4A5	UTR5	GAA
X.108526741	X	108526741	3	4	4	1	15	191	0.073	1.148	0	0	POLYMORPHIC	COL4A5	intronic	GAA
X.108706661	X	108706661	4	5	5	5	5	191	0	0	0	0	STABLE	COL4A5->IRS4	intergenic	GAA
X.108722871	X	108722871	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	IRS4	intronic	GAA
X.108737825	X	108737825	4	5	5	5	5	191	0	0	0	0	STABLE	LOC101928358	ncRNA	GAA
X.108770044	X	108770044	7	8	8	8	8	191	0	0	0	0	STABLE	LOC101928358->GUCY2F	intergenic	GAA
X.108917753	X	108917753	5	6	6	6	6	191	0	0	0	0	STABLE	LOC101928358->GUCY2F	intergenic	GAA
X.108948113	X	108948113	5	6	6	5	6	191	0.01	0.144	0	0	POLYMORPHIC	LOC101928358->GUCY2F	intergenic	GAA
X.109502699	X	109502699	3	4	4	4	4	191	0	0	0	0	STABLE	GUCY2F->NXT2	intergenic	GAA
X.109721138	X	109721138	5	6	6	6	6	191	0	0	0	0	STABLE	ACSL4	intronic	GAA
X.1097887	X	1097887	8	9	9	9	9	191	0	0	0	0	STABLE	SHOX->CRLF2	intergenic	GAA
X.109817462	X	109817462	5	6	6	6	6	191	0	0	0	0	STABLE	LOC105373311->MIR4454	intergenic	GAA
X.109825188	X	109825188	4	5	5	5	5	191	0	0	0	0	STABLE	LOC105373311->MIR4454	intergenic	GAA
X.110066111	X	110066111	5	6	6	6	6	191	0	0	0	0	STABLE	TMEM164	intronic	GAA
X.110157196	X	110157196	3	4	4	4	4	190	0	0	0	0	STABLE	TMEM164	intronic	GAA
X.110894429	X	110894429	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	CHRDL1->PAK3	intergenic	GAA
X.110912334	X	110912334	42	55	56	37	88	191	0.919	10.288	179	0	POLYMORPHIC	CHRDL1->PAK3	intergenic	GAA
X.111162960	X	111162960	12	13	13	13	13	191	0	0	0	0	STABLE	PAK3	exonic	GAA
X.1111659	X	1111659	4	5	5	5	12	191	0.013	0.525	0	0	POLYMORPHIC	SHOX->CRLF2	intergenic	GAA
X.111336947	X	111336947	13	14	14	14	14	191	0	0	0	0	STABLE	DCX	intronic	GAA
X.111493158	X	111493158	4	5	5	5	5	191	0	0	0	0	STABLE	DCX->SERTM2	intergenic	GAA
X.111659917	X	111659917	4	5	5	1	15	191	0.228	2.288	0	0	POLYMORPHIC	SERTM2->ALG13	intergenic	GAA
X.112454164	X	112454164	3	4	4	4	4	191	0	0	0	0	STABLE	RTL4	intronic	GAA
X.112570244	X	112570244	5	6	6	1	6	191	0.005	0.51	0	0	POLYMORPHIC	RTL4->LHFPL1	intergenic	GAA
X.113269008	X	113269008	3	4	4	3	4	191	0.348	0.835	0	0	POLYMORPHIC	LOC101928437	ncRNA	GAA
X.113421695	X	113421695	3	4	4	4	4	191	0	0	0	0	STABLE	LOC101928437	ncRNA	GAA
X.113683073	X	113683073	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	XACT	ncRNA	GAA
X.113724130	X	113724130	3	4	4	4	4	191	0	0	0	0	STABLE	XACT	ncRNA	GAA
X.113789303	X	113789303	4	5	5	4	6	191	0.298	0.602	0	0	POLYMORPHIC	XACT	ncRNA	GAA
X.114538351	X	114538351	4	5	5	5	5	191	0	0	0	0	STABLE	XACT->HTR2C	intergenic	GAA
X.115223938	X	115223938	4	5	5	5	7	191	0.003	0.145	0	0	POLYMORPHIC	LRCH2	intronic	GAA
X.115326012	X	115326012	3	4	4	4	4	191	0	0	0	0	STABLE	LUZP4->PLS3-AS1	intergenic	GAA
X.115424060	X	115424060	3	4	4	4	4	191	0	0	0	0	STABLE	LUZP4->PLS3-AS1	intergenic	GAA
X.115478812	X	115478812	7	7	8	6	8	191	0.558	0.704	0	0	POLYMORPHIC	LUZP4->PLS3-AS1	intergenic	GAA
X.115566361	X	115566361	4	4	4	4	5	191	0.01	0.176	0	0	POLYMORPHIC	PLS3	intronic	GAA
X.115598307	X	115598307	5	6	6	5	50	191	0.031	3.469	1	0	POLYMORPHIC	PLS3	intronic	GAA
X.115696440	X	115696440	7	8	8	4	36	191	0.288	2.672	0	0	POLYMORPHIC	PLS3->DANT2	intergenic	GAA
X.115707801	X	115707801	6	7	7	7	8	191	0.005	0.102	0	0	POLYMORPHIC	PLS3->DANT2	intergenic	GAA
X.115911405	X	115911405	3	4	4	3	38	191	0.406	2.631	0	0	POLYMORPHIC	DANT2	ncRNA	GAA
X.116108561	X	116108561	4	7	5	4	54	191	0.186	10.525	6	0	POLYMORPHIC	DANT2->AGTR2	intergenic	GAA
X.116866446	X	116866446	4	5	5	4	30	191	0.034	1.829	0	0	POLYMORPHIC	LOC100126447->KLHL13	intergenic	GAA
X.116871881	X	116871881	4	6	5	2	14	191	0.107	3.317	0	0	POLYMORPHIC	LOC100126447->KLHL13	intergenic	GAA
