Call_ID_38	Chr	Start	Gene	Region	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	SD	EE50	EE100	Instability_Rating
5.154477797	chr5	154477797	HAND1	exonic	3	4	4	1	22	1.006	0	0	0.5085
5.15500355	chr5	15500355	FBXL7	UTR5	4	5	5	0	24	0.303	0	0	0.0015
5.1556725	chr5	1556725	LPCAT1->SDHAP3	intergenic	3	9	10	4	50	9.961	20	0	0.995
5.159208227	chr5	159208227	RNF145	intronic	4	5	5	5	9	0.034	0	0	0
5.159773408	chr5	159773408	LINC01845->LINC01847	intergenic	5	6	6	0	24	0.376	0	0	0.003
5.159972030	chr5	159972030	ADRA1B	exonic	12	13	13	1	59	1.8	4	0	0.0485
5.160119165	chr5	160119165	PWWP2A	exonic	6	8	8	0	19	0.2665	0	0	0.5015
5.160119419	chr5	160119419	PWWP2A	UTR5	6	7	7	7	19	0.1635	0	0	0.001
5.16179468	chr5	16179468	MARCHF11	exonic	8	9	9	1	55	0.909	2	0	0.006
5.16179582	chr5	16179582	MARCHF11	UTR5	3	4	4	4	59	0.7955	2	0	0.0015
5.16616884	chr5	16616884	RETREG1	exonic	7	8	8	0	16	0.3055	0	0	0.002
5.167858727	chr5	167858727	TENM2	intronic	5	6	6	0	13	0.382	0	0	0.0025
5.168291774	chr5	168291774	WWC1	UTR5	7	8	8	0	10	0.205	0	0	0.5015
5.168291833	chr5	168291833	WWC1	UTR5	5	6	6	0	52	0.7015	1	0	0.006
5.168579575	chr5	168579575	PANK3	upstream	8	9	9	3	35	0.233	0	0	0.002
5.169300884	chr5	169300884	SLIT3	UTR5	4	5	5	1	13	0.1845	0	0	0.01
5.170503987	chr5	170503987	KCNIP1	intronic	10	10	11	0	46	1.5795	0	0	0.5035
5.171420096	chr5	171420096	FGF18	UTR5	10	11	11	1	43	1.5905	0	0	0.014
5.17217615	chr5	17217615	BASP1	intronic	5	6	6	0	55	1.569	4	0	0.0065
5.172283714	chr5	172283714	UBTD2	UTR5	5	6	6	0	50	2.6205	1	0	0.0275
5.172454482	chr5	172454482	SH3PXD2B	UTR5	7	8	8	0	34	0.908	0	0	0.017
5.172454537	chr5	172454537	SH3PXD2B	upstream	3	5	4	0	55	5.5305	9	0	0.1455
5.172641238	chr5	172641238	NEURL1B	upstream	4	5	5	0	28	0.655	0	0	0.0045
5.172683601	chr5	172683601	NEURL1B	exonic	5	5	5	0	49	1.1035	0	0	0.035
5.173232903	chr5	173232903	NKX2-5	exonic	6	7	7	6	10	0.0355	0	0	5e-04
5.173616414	chr5	173616414	BOD1	exonic	4	5	5	3	12	0.0695	0	0	5e-04
5.173616592	chr5	173616592	BOD1	UTR5	4	5	5	0	14	0.368	0	0	0.4995
5.173888408	chr5	173888408	CPEB4	UTR5	11	12	12	5	40	0.7655	0	0	0.2665
5.174311875	chr5	174311875	NSG2->LINC01411	intergenic	3	4	4	3	44	0.6005	0	0	0.0015
5.176238406	chr5	176238406	SIMC1	UTR5	10	11	11	2	50	2.836	1	0	0.0665
5.176238464	chr5	176238464	SIMC1	UTR5	4	5	5	0	55	3.26	4	0	0.025
5.176597410	chr5	176597410	GPRIN1	exonic	4	5	5	0	33	0.5125	0	0	0.0135
5.176610046	chr5	176610046	GPRIN1	UTR5	7	8	9	0	47	1.2415	0	0	0.6225
5.176630309	chr5	176630309	SNCB	UTR5	5	6	6	0	31	1.0165	0	0	0.013
5.177134377	chr5	177134377	NSD1	intronic	5	6	6	6	43	0.2215	0	0	0
5.177303818	chr5	177303818	PRELID1	UTR5	6	7	7	4	11	0.117	0	0	0.003
5.177446861	chr5	177446861	PRR7-AS1	ncRNA	3	4	4	0	14	0.215	0	0	0.001
5.177455779	chr5	177455779	PRR7	exonic	3	4	4	4	5	0.01	0	0	0
5.177473385	chr5	177473385	DBN1	intronic	3	4	4	0	35	0.5175	0	0	0.0015
5.177473601	chr5	177473601	DBN1	UTR5	4	5	5	0	35	1.7435	0	0	0.043
5.177554490	chr5	177554490	FAM193B	UTR5	13	17	18	2	88	6.5345	76	0	0.902
5.177672182	chr5	177672182	LOC202181	ncRNA	4	5	5	0	48	4.0945	0	0	0.0245
5.177672221	chr5	177672221	LOC202181	ncRNA	10	11	11	0	50	2.829	1	0	0.0635
5.178187360	chr5	178187360	GMCL2	UTR5	3	4	4	0	50	1.7235	18	0	0.019
5.178518927	chr5	178518927	COL23A1	intronic	5	6	6	0	49	0.727	0	0	0.0215
5.178590127	chr5	178590127	COL23A1	exonic	4	5	5	0	23	0.338	0	0	0.002
5.179345199	chr5	179345199	ADAMTS2	exonic	4	5	5	0	41	1.4955	0	0	0.027
5.179345228	chr5	179345228	ADAMTS2	exonic	10	11	11	4	25	1.642	0	0	0.1905
5.179345616	chr5	179345616	ADAMTS2	upstream	6	7	7	0	35	0.469	0	0	0.0045
5.179806664	chr5	179806664	MGAT4B	UTR5	5	6	6	1	49	2.022	0	0	0.1225
5.179807173	chr5	179807173	SQSTM1	intronic	5	6	6	1	54	2.7835	2	0	0.012
5.180209111	chr5	180209111	RASGEF1C	UTR5	13	8	9	0	45	4.041	0	0	0.871
5.180291971	chr5	180291971	MAPK9	UTR5	9	9	10	0	49	1.4515	0	0	0.6785
5.180292053	chr5	180292053	MAPK9	UTR5	6	7	7	0	54	0.6715	1	0	0.0025
5.180494436	chr5	180494436	CNOT6	UTR5	14	15	15	1	52	0.8325	2	0	0.0325
5.180494639	chr5	180494639	CNOT6	UTR5	5	6	6	5	57	3.654	13	0	0.0075
5.180494993	chr5	180494993	CNOT6	intronic	5	6	6	0	59	4.9335	77	0	0.0435
5.180603320	chr5	180603320	FLT4	exonic	3	4	4	4	5	0.011	0	0	0
5.180831186	chr5	180831186	HEIH->LINC00847	ncRNA	5	6	6	4	19	0.166	0	0	0.002
5.1878383	chr5	1878383	IRX4	exonic	7	8	8	5	11	0.1465	0	0	0.003
5.1886945	chr5	1886945	IRX4	UTR5	6	7	7	0	32	0.437	0	0	0.0055
5.2739624	chr5	2739624	LSINCT5->IRX2	intergenic	5	6	6	5	6	0.0155	0	0	0
5.2751182	chr5	2751182	IRX2	exonic	8	10	9	0	55	4.6335	48	0	0.021
5.2751574	chr5	2751574	IRX2	UTR5	9	10	10	0	47	2.3785	0	0	0.031
5.31193810	chr5	31193810	CDH6	UTR5	6	6	6	0	47	0.906	0	0	0.0225
5.31639323	chr5	31639323	PDZD2	UTR5	3	4	4	1	23	0.554	0	0	0.0035
5.32174289	chr5	32174289	GOLPH3	UTR5	6	7	7	0	9	0.122	0	0	5e-04
5.32312803	chr5	32312803	MTMR12	exonic	5	6	6	0	10	0.3305	0	0	0.0015
5.32444238	chr5	32444238	ZFR	exonic	7	8	8	6	26	0.1285	0	0	5e-04
5.34656455	chr5	34656455	RAI14	UTR5	4	5	5	0	6	0.2235	0	0	0.0025
5.34929583	chr5	34929583	DNAJC21	UTR5	4	4	4	1	33	0.7485	0	0	0.0035
5.34929657	chr5	34929657	DNAJC21	UTR5	7	8	8	1	28	1.0475	0	0	0.1005
5.34929736	chr5	34929736	DNAJC21	UTR5	5	6	6	0	52	1.3125	2	0	0.01
5.36876658	chr5	36876658	NIPBL-DT	ncRNA	9	9	10	1	10	0.378	0	0	0.508
5.36877200	chr5	36877200	NIPBL	intronic	8	9	9	0	43	0.6655	0	0	0.004
5.37839693	chr5	37839693	GDNF	UTR5	5	6	6	0	18	0.211	0	0	0.008
5.38556465	chr5	38556465	LIFR	UTR5	7	8	8	0	50	0.875	1	0	0.0045
5.38556571	chr5	38556571	LIFR	UTR5	4	5	5	0	32	0.604	0	0	0.003
5.39074485	chr5	39074485	RICTOR	upstream	5	6	6	1	9	0.06	0	0	0
5.41925344	chr5	41925344	FBXO4	exonic	4	5	5	0	8	0.187	0	0	0.0015
5.42423775	chr5	42423775	GHR	UTR5	7	8	8	0	31	0.744	0	0	0.167
5.42951185	chr5	42951185	SELENOP->FLJ32255	intergenic	4	5	5	0	6	0.146	0	0	0.003
5.42992667	chr5	42992667	FLJ32255	ncRNA	5	6	6	5	23	0.3405	0	0	0.019
5.45695871	chr5	45695871	HCN1	exonic	12	14	13	0	63	7.682	277	0	0.094
5.45696214	chr5	45696214	HCN1	UTR5	8	9	9	0	58	1.284	2	0	0.023
5.45696283	chr5	45696283	HCN1	UTR5	5	6	6	0	58	1.8425	6	0	0.0045
5.473310	chr5	473310	SLC9A3-AS1	ncRNA	4	5	5	0	43	0.6775	0	0	0.0025
5.5140275	chr5	5140275	ADAMTS16->CTD-2297D10.2	upstream	6	8	7	0	53	4.6875	1	0	0.0905
5.54310150	chr5	54310150	ARL15	intronic	5	6	6	0	9	0.14	0	0	0.004
5.54517730	chr5	54517730	SNX18	upstream	6	7	7	0	31	0.4235	0	0	0.003
5.56815576	chr5	56815576	MAP3K1	exonic	4	5	5	0	43	0.806	0	0	0.0055
5.56815743	chr5	56815743	MAP3K1	exonic	3	4	4	3	5	0.03	0	0	0
5.56952168	chr5	56952168	MIER3	upstream	7	8	8	2	46	0.512	0	0	0.002
5.56952211	chr5	56952211	MIER3	upstream	5	6	6	0	13	0.462	0	0	0.005
5.59893360	chr5	59893360	PDE4D	exonic	13	14	14	3	50	0.9825	1	0	0.009
5.59894016	chr5	59894016	PDE4D	intronic	4	5	5	4	24	0.3665	0	0	0.004
5.61332327	chr5	61332327	ZSWIM6	exonic	18	19	19	5	60	3.2575	48	0	0.346
5.61332423	chr5	61332423	ZSWIM6	exonic	5	6	6	0	58	5.1185	6	0	0.05
5.61332700	chr5	61332700	ZSWIM6	exonic	11	13	12	0	73	8.124	56	0	0.188
5.61332777	chr5	61332777	ZSWIM6	exonic	15	16	16	0	72	6.9635	199	0	0.725
5.62306652	chr5	62306652	KIF2A	intronic	5	6	6	0	16	0.2625	0	0	0.002
5.64165986	chr5	64165986	RNF180	intronic	3	4	4	2	4	0.164	0	0	0.0035
5.6448719	chr5	6448719	UBE2QL1	upstream	14	16	16	0	150	4.248	14	2	0.4505
5.6448811	chr5	6448811	UBE2QL1	upstream	6	7	7	2	57	2.875	12	0	0.01
5.65926198	chr5	65926198	ERBIN	upstream	5	6	6	6	7	0.0255	0	0	0
5.66596841	chr5	66596841	MAST4	exonic	6	7	7	0	35	0.542	0	0	0.005
5.6713469	chr5	6713469	TENT4A	UTR5	7	10	8	0	55	7.6275	44	0	0.1095
5.6713647	chr5	6713647	TENT4A	UTR5	7	8	8	0	51	1.425	1	0	0.0105
5.6713773	chr5	6713773	TENT4A	UTR5	4	5	5	0	100	3.8995	3	1	0.0475
5.6713843	chr5	6713843	TENT4A	UTR5	9	9	10	0	55	3.304	10	0	0.5185
5.6714133	chr5	6714133	TENT4A	exonic	7	8	8	0	151	7.3195	161	5	0.114
5.6714407	chr5	6714407	TENT4A	exonic	6	7	7	0	60	3.9035	87	0	0.0175
5.69094294	chr5	69094294	SLC30A5	exonic	5	6	6	0	34	0.461	0	0	0.002
5.71455695	chr5	71455695	BDP1	UTR5	4	5	5	4	6	0.102	0	0	0.0055
5.72848148	chr5	72848148	TNPO1	UTR5	5	6	6	3	32	0.327	0	0	0.0115
5.72955999	chr5	72955999	FCHO2	upstream	4	5	5	0	7	0.1365	0	0	5e-04
5.72956208	chr5	72956208	FCHO2	intronic	4	5	5	4	8	0.494	0	0	0.139
5.73120722	chr5	73120722	TMEM171	intronic	5	6	6	0	32	1.379	0	0	0.011
5.73216155	chr5	73216155	LOC340090->LINC02230	intergenic	4	5	5	0	8	0.1185	0	0	0.001
5.73447061	chr5	73447061	FOXD1	exonic	6	7	7	3	56	1.558	9	0	0.013
5.73447219	chr5	73447219	FOXD1	exonic	7	8	8	0	51	2.1035	2	0	0.052
5.73447454	chr5	73447454	FOXD1	exonic	11	10	10	0	151	4.2155	15	3	0.032
5.73448025	chr5	73448025	FOXD1	exonic	10	11	11	0	55	2.9665	9	0	0.031
5.73448193	chr5	73448193	FOXD1	exonic	5	6	6	0	56	2.419	3	0	0.0185
5.73448372	chr5	73448372	FOXD1	UTR5	4	5	5	0	57	2.932	12	0	0.051
5.73626551	chr5	73626551	ARHGEF28	intronic	6	7	7	1	45	0.6945	0	0	0.3365
5.7396060	chr5	7396060	ADCY2	upstream	6	6	6	0	44	1.3955	0	0	0.0655
5.75511365	chr5	75511365	CERT1	exonic	3	4	4	2	17	0.279	0	0	0.008
5.75511443	chr5	75511443	CERT1	exonic	6	7	7	0	24	0.335	0	0	0.001
5.76170957	chr5	76170957	SV2C	intronic	5	6	6	0	100	1.2925	1	1	0.013
5.76819135	chr5	76819135	F2RL1	UTR5	3	4	4	2	30	0.3605	0	0	0.0015
5.77030799	chr5	77030799	AGGF1	exonic	4	5	5	1	7	0.0815	0	0	5e-04
5.77077233	chr5	77077233	ZBED3	exonic	3	4	4	4	10	0.0455	0	0	0
5.77210572	chr5	77210572	PDE8B	intronic	3	4	4	0	48	2.846	0	0	0.495
5.77210828	chr5	77210828	PDE8B	UTR5	5	6	6	0	53	0.7975	1	0	0.0625
5.77630660	chr5	77630660	OTP	exonic	6	7	7	3	12	0.123	0	0	5e-04
5.77638863	chr5	77638863	OTP	upstream	3	4	4	4	5	0.039	0	0	0.001
5.77645322	chr5	77645322	OTP->TBCA	intergenic	6	8	8	0	50	4.056	3	0	0.7625
5.77852031	chr5	77852031	TBCA->LOC101929154	intergenic	3	4	4	0	33	1.8545	0	0	0.0125
5.78649073	chr5	78649073	LHFPL2	upstream	5	6	6	1	40	0.852	0	0	0.004
5.79236057	chr5	79236057	JMY	upstream	4	5	6	1	15	0.778	0	0	0.6255
5.83722246	chr5	83722246	HAPLN1->EDIL3	intergenic	4	5	5	0	6	0.138	0	0	5e-04
5.88675874	chr5	88675874	LINC00461	ncRNA	3	4	4	4	5	0.028	0	0	5e-04
5.892658	chr5	892658	BRD9	UTR5	5	6	6	0	9	0.1485	0	0	5e-04
5.90529495	chr5	90529495	LYSMD3	UTR5	4	5	5	0	7	0.1005	0	0	5e-04
5.91380215	chr5	91380215	ARRDC3	intronic	8	9	9	0	19	0.4635	0	0	0.0605
5.93579838	chr5	93579838	NR2F1-AS1	ncRNA	3	4	4	0	5	0.1085	0	0	0.0025
5.93581276	chr5	93581276	NR2F1-AS1	ncRNA	6	7	7	1	21	0.1555	0	0	0.001
5.93584321	chr5	93584321	NR2F1	UTR5	7	8	8	0	57	1.7325	8	0	0.009
5.93584822	chr5	93584822	NR2F1	UTR5	11	12	12	0	56	3.303	4	0	0.037
5.93585115	chr5	93585115	NR2F1	exonic	7	8	8	1	54	2.5745	4	0	0.028
5.95284666	chr5	95284666	MCTP1	upstream	11	12	12	1	41	0.7555	0	0	0.039
5.95284760	chr5	95284760	MCTP1	upstream	4	5	5	3	58	0.754	1	0	0.002
5.9546179	chr5	9546179	SEMA5A->SNHG18	upstream	5	12	17	0	60	12.378	16	0	0.9875
5.95620478	chr5	95620478	GPR150	exonic	4	5	5	1	11	0.102	0	0	0.003
5.95620841	chr5	95620841	GPR150	exonic	8	9	9	0	48	0.8095	0	0	0.009
5.95961739	chr5	95961739	ELL2	UTR5	5	6	6	0	38	0.8915	0	0	0.003
5.96807889	chr5	96807889	ERAP1	UTR5	8	9	9	0	9	0.7845	0	0	0.0065
5.96936392	chr5	96936392	LNPEP	intronic	3	4	5	2	6	0.7005	0	0	0.61
5.98774097	chr5	98774097	RGMB	exonic	6	7	7	0	41	0.64	0	0	0.0015
5.98928807	chr5	98928807	LINC02062	ncRNA	7	8	8	5	53	0.508	1	0	0.0165
5.98928919	chr5	98928919	LINC02062	ncRNA	3	4	4	0	54	3.713	8	0	0.069
6.101393655	chr6	101393655	GRIK2	upstream	5	6	6	5	28	0.3325	0	0	5e-04
6.10398275	chr6	10398275	TFAP2A	UTR3	7	8	8	1	31	0.3955	0	0	0.0065
6.10426209	chr6	10426209	TFAP2A->LINC00518	intergenic	4	5	5	0	11	0.134	0	0	0.003
6.105403134	chr6	105403134	PREP	upstream	5	6	6	0	8	0.3825	0	0	0.0025
6.106974877	chr6	106974877	CD24	intronic	4	6	5	0	53	3.152	2	0	0.108
6.107114448	chr6	107114448	BEND3	intronic	4	5	5	0	50	0.917	1	0	0.003
6.107114738	chr6	107114738	BEND3	intronic	5	6	6	0	56	2.1165	4	0	0.03
6.107115051	chr6	107115051	BEND3	intronic	3	4	4	2	40	0.9255	0	0	0.008
6.107115420	chr6	107115420	BEND3	UTR5	4	5	5	0	23	0.761	0	0	0.004
6.107115548	chr6	107115548	BEND3	upstream	4	6	6	0	12	0.432	0	0	0.4865
6.107490256	chr6	107490256	SOBP	UTR5	31	32	32	4	60	3.8425	72	0	0.1915
6.107490540	chr6	107490540	SOBP	UTR5	9	10	10	2	58	2.405	13	0	0.0185
6.107635076	chr6	107635076	SOBP	exonic	6	7	7	2	31	0.338	0	0	0.01
6.107958112	chr6	107958112	SEC63	UTR5	3	4	4	0	37	0.498	0	0	0.0045
6.107958159	chr6	107958159	SEC63	UTR5	10	11	11	2	53	2.248	2	0	0.057
6.108260975	chr6	108260975	SNX3	UTR5	5	6	6	0	40	0.576	0	0	0.017
6.108561085	chr6	108561085	FOXO3	intronic	5	6	6	0	53	2.2565	9	0	0.009
6.108561445	chr6	108561445	FOXO3	exonic	4	5	5	1	52	1.555	3	0	0.021
6.109483196	chr6	109483196	ZBTB24	UTR5	5	6	6	0	17	0.6465	0	0	0.0475
6.109979173	chr6	109979173	GPR6	exonic	4	5	5	4	27	0.2385	0	0	0.0015
6.11044399	chr6	11044399	ELOVL2-AS1	ncRNA	3	4	4	0	34	0.38	0	0	0.0025
6.110815353	chr6	110815353	CDK19	UTR5	5	6	6	3	18	0.119	0	0	0.001
6.110875026	chr6	110875026	AMD1	UTR5	6	7	7	3	53	1.8285	1	0	0.013
6.110958772	chr6	110958772	GTF3C6	exonic	4	5	5	0	10	0.1325	0	0	0.002
6.111482892	chr6	111482892	REV3L	UTR5	4	5	5	4	35	0.427	0	0	0.0015
6.111482967	chr6	111482967	REV3L	UTR5	3	4	4	0	56	0.924	2	0	0.006
6.111872876	chr6	111872876	FYN	intronic	4	5	5	0	46	0.864	0	0	0.0545
6.113859852	chr6	113859852	MARCKS	exonic	3	4	4	0	6	0.1075	0	0	0.499
6.114342421	chr6	114342421	HDAC2-AS2->LINC02534	intergenic	9	10	10	0	53	1.3785	1	0	0.015
6.114343618	chr6	114343618	HDAC2-AS2->LINC02534	intergenic	5	6	6	5	6	0.0055	0	0	0
6.11538219	chr6	11538219	TMEM170B	UTR5	6	7	7	1	36	0.5415	0	0	0.0085
6.116681112	chr6	116681112	KPNA5	upstream	11	11	12	6	45	1.0495	0	0	0.606
6.117482799	chr6	117482799	DCBLD1	exonic	3	4	4	0	26	0.4335	0	0	0.006
6.117907178	chr6	117907178	SLC35F1	upstream	14	14	15	3	59	2.6375	3	0	0.7495
6.117907485	chr6	117907485	SLC35F1	UTR5	5	6	6	0	51	1.216	1	0	0.0035
6.117907555	chr6	117907555	SLC35F1	UTR5	3	4	4	0	39	1.3535	0	0	0.006
6.117907823	chr6	117907823	SLC35F1	exonic	5	6	6	0	54	3.451	13	0	0.0125
6.119078540	chr6	119078540	FAM184A	UTR5	3	4	4	2	5	0.056	0	0	0.001
6.119078802	chr6	119078802	FAM184A	intronic	7	8	8	0	24	0.438	0	0	0.0125
6.119348985	chr6	119348985	MAN1A1	exonic	5	6	6	0	6	0.3055	0	0	0.0015
6.12009115	chr6	12009115	LOC101928253->HIVEP1	intergenic	10	11	11	0	43	1.8865	0	0	0.14
6.12012448	chr6	12012448	HIVEP1	UTR5	5	6	6	3	38	0.2695	0	0	0.0015
6.121408519	chr6	121408519	TBC1D32->GJA1	intergenic	6	7	7	3	7	0.0285	0	0	0
6.122996654	chr6	122996654	CLVS2	UTR5	7	8	8	0	39	0.6715	0	0	0.004
6.123803369	chr6	123803369	NKAIN2	upstream	4	5	5	0	52	1.3555	2	0	0.003
6.123804008	chr6	123804008	NKAIN2	UTR5	6	7	7	4	70	0.943	1	0	0.0105
6.124962570	chr6	124962570	RNF217	exonic	4	5	5	0	45	0.768	0	0	0.008
6.126643475	chr6	126643475	MIR588->RSPO3	intergenic	5	6	6	5	10	0.11	0	0	0.0015
6.127118783	chr6	127118783	RSPO3	UTR5	8	8	8	4	19	0.108	0	0	0.003
6.127118825	chr6	127118825	RSPO3	UTR5	9	10	10	0	53	0.601	1	0	0.002
6.127515669	chr6	127515669	SOGA3	exonic	4	5	5	0	49	0.8865	0	0	0.0045
6.127515788	chr6	127515788	SOGA3	exonic	7	8	8	6	19	0.1005	0	0	0
6.127516037	chr6	127516037	SOGA3	exonic	5	6	6	0	44	0.488	0	0	0.002
6.128520335	chr6	128520335	PTPRK	exonic	3	4	4	4	7	0.0415	0	0	5e-04
6.130018510	chr6	130018510	L3MBTL3	upstream	8	9	9	5	24	0.247	0	0	0.0045
6.130019978	chr6	130019978	L3MBTL3	intronic	9	11	11	0	116	3.735	4	1	0.499
6.13014161	chr6	13014161	PHACTR1	intronic	4	5	5	0	44	0.577	0	0	0.0015
6.130801474	chr6	130801474	TMEM200A->SMLR1	intergenic	14	15	15	0	42	0.9665	0	0	0.0325
6.131135520	chr6	131135520	AKAP7	UTR5	8	9	9	0	52	3.229	1	0	0.0325
6.1313331	chr6	1313331	FOXQ1	exonic	4	5	5	0	61	1.094	1	0	0.0055
6.13328503	chr6	13328503	TBC1D7->TBC1D7-LOC100130357	UTR5	10	12	11	4	106	6.2145	50	1	0.263
6.13365400	chr6	13365400	GFOD1	exonic	3	4	4	2	4	0.016	0	0	0
6.133664187	chr6	133664187	TARID	ncRNA	5	6	6	0	20	0.543	0	0	0.004
6.13487703	chr6	13487703	GFOD1	upstream	8	9	9	0	45	1.1355	0	0	0.0535
6.136792005	chr6	136792005	MAP3K5	exonic	5	6	6	3	39	0.4845	0	0	0.0055
6.13711238	chr6	13711238	RANBP9	exonic	8	9	9	0	63	2.5725	1	0	0.498
6.13711475	chr6	13711475	RANBP9	exonic	6	8	7	0	56	6.465	31	0	0.0745
6.137493420	chr6	137493420	OLIG3	exonic	4	5	5	0	6	0.1325	0	0	5e-04
6.138107096	chr6	138107096	PERP	intronic	7	8	8	3	53	0.3735	1	0	0.0025
6.138693080	chr6	138693080	FLJ46906	ncRNA	7	8	8	0	38	0.6545	0	0	0.002
6.1389751	chr6	1389751	FOXF2	UTR5	6	8	7	0	68	9.154	102	0	0.072
6.1390042	chr6	1390042	FOXF2	exonic	9	10	10	0	55	3.6845	11	0	0.058
6.1390176	chr6	1390176	FOXF2	exonic	4	5	5	1	61	4.2335	62	0	0.011
6.1390847	chr6	1390847	FOXF2	exonic	6	8	8	0	53	1.5285	1	0	0.4615
6.139135529	chr6	139135529	HECA	exonic	3	4	5	0	36	0.842	0	0	0.5265
6.139135549	chr6	139135549	HECA	exonic	4	5	5	0	39	1.6445	0	0	0.052
6.139373349	chr6	139373349	CITED2	exonic	7	7	8	5	12	0.1775	0	0	0.5015
6.143450810	chr6	143450810	PEX3	UTR5	9	10	10	10	11	0.0075	0	0	0
6.143511560	chr6	143511560	FUCA2	exonic	4	5	5	4	10	0.199	0	0	0.005
6.144285041	chr6	144285041	STX11->UTRN	intergenic	3	4	4	1	4	0.0325	0	0	0
6.145735503	chr6	145735503	FBXO30-DT	ncRNA	4	5	5	0	8	0.208	0	0	0.0015
6.147204111	chr6	147204111	STXBP5-AS1	ncRNA	5	6	6	0	50	1.1605	1	0	0.022
6.147204249	chr6	147204249	STXBP5-AS1	ncRNA	5	6	6	5	45	0.7125	0	0	0.005
6.147508458	chr6	147508458	SAMD5	upstream	4	5	5	0	35	1.482	0	0	0.007
6.147508630	chr6	147508630	SAMD5	upstream	6	7	7	0	15	0.917	0	0	0.043
6.148747774	chr6	148747774	UST	intronic	4	5	5	4	32	0.441	0	0	0.0255
6.149317406	chr6	149317406	TAB2	intronic	10	10	10	4	55	1.2705	2	0	0.134
6.149317784	chr6	149317784	TAB2	UTR5	6	7	7	1	54	2.481	6	0	0.012
6.149317964	chr6	149317964	TAB2	UTR5	5	5	5	4	54	3.701	15	0	0.121
6.149718040	chr6	149718040	LOC645967	ncRNA	6	7	7	0	13	0.2175	0	0	0.0015
6.149718082	chr6	149718082	LOC645967	ncRNA	3	4	4	3	12	0.1275	0	0	0.0055
6.149749747	chr6	149749747	PCMT1	exonic	5	6	6	0	17	0.293	0	0	0.007
6.149941718	chr6	149941718	ULBP2	upstream	3	4	4	1	6	0.0435	0	0	5e-04
6.150143237	chr6	150143237	PPP1R14C	exonic	3	4	4	3	52	0.754	1	0	0.0055
6.150865722	chr6	150865722	MTHFD1L	UTR5	8	9	9	2	49	1.286	0	0	0.2235
6.150865920	chr6	150865920	MTHFD1L	exonic	9	10	10	0	57	1.552	1	0	0.018
6.151390924	chr6	151390924	ZBTB2	intronic	3	4	4	2	56	0.8995	2	0	0.001
6.151391171	chr6	151391171	ZBTB2	intronic	3	4	4	2	60	1.69	1	0	0.0085
6.151391492	chr6	151391492	ZBTB2	UTR5	4	7	5	1	67	10.1505	188	0	0.075
6.151391558	chr6	151391558	ZBTB2	UTR5	7	8	8	0	54	4.65	19	0	0.0655
6.151391764	chr6	151391764	ZBTB2	upstream	5	17	28	1	61	11.4945	377	0	0.9765
6.151808101	chr6	151808101	ESR1	exonic	5	6	6	0	16	0.1635	0	0	5e-04
6.15246045	chr6	15246045	JARID2	upstream	7	8	8	2	18	0.4615	0	0	0.031
6.15248529	chr6	15248529	JARID2-AS1	ncRNA	3	4	4	1	49	0.731	0	0	0.002
6.154510344	chr6	154510344	CNKSR3	UTR5	3	4	4	3	12	0.0685	0	0	0
6.155248184	chr6	155248184	TIAM2	intronic	3	4	4	4	4	0	0	0	0
6.15662871	chr6	15662871	DTNBP1	UTR5	4	5	5	0	20	0.3915	0	0	0.002
6.156777275	chr6	156777275	LOC115308161	ncRNA	3	4	4	0	51	0.924	1	0	0.005
6.156777699	chr6	156777699	ARID1B	exonic	7	8	8	1	83	1.726	3	0	0.108
6.156777819	chr6	156777819	ARID1B	exonic	6	7	7	0	50	2.1325	1	0	0.0415
6.156777858	chr6	156777858	ARID1B	exonic	7	8	8	3	48	0.725	0	0	0.0035
6.156777947	chr6	156777947	ARID1B	exonic	5	6	6	2	62	3.2015	53	0	0.013
6.156778053	chr6	156778053	ARID1B	exonic	5	6	6	2	55	3.493	14	0	0.019
6.156778583	chr6	156778583	ARID1B	exonic	5	8	6	3	58	7.4985	39	0	0.0855
6.156778732	chr6	156778732	ARID1B	exonic	6	7	7	1	63	3.152	49	0	0.014
6.156778848	chr6	156778848	ARID1B	exonic	14	17	15	4	67	9.901	363	0	0.2675
6.156778946	chr6	156778946	ARID1B	exonic	18	21	18	1	60	8.4475	62	0	0.563
6.156779263	chr6	156779263	ARID1B	exonic	8	10	9	0	66	6.062	42	0	0.2025
6.156779297	chr6	156779297	ARID1B	exonic	8	12	9	0	63	9.9605	99	0	0.134
6.157021056	chr6	157021056	ARID1B	intronic	3	4	4	1	35	0.5005	0	0	0.0445
6.157381298	chr6	157381298	ZDHHC14	UTR5	3	4	4	1	13	0.143	0	0	0.0015
6.157382030	chr6	157382030	ZDHHC14	exonic	3	4	4	3	5	0.024	0	0	5e-04
6.157823035	chr6	157823035	SNX9	upstream	8	9	9	0	48	1.3995	0	0	0.0735
6.158232169	chr6	158232169	GTF2H5->TULP4	intergenic	4	5	5	0	52	3.3855	7	0	0.016
6.158232221	chr6	158232221	GTF2H5->TULP4	intergenic	5	6	6	0	100	2.8495	4	1	0.0215
6.160991701	chr6	160991701	MAP3K4	upstream	8	9	9	5	53	1.967	6	0	0.0615
6.160992003	chr6	160992003	MAP3K4	exonic	12	14	13	8	54	4.861	4	0	0.0795
